"area","autonomous_region","description","has_doorman","has_garden","has_lift","has_parking","has_storage","has_swimming_pool","is_residential","latitude","longitude","neighbors_per_floor","number","postal_code","province","reference","street","structures","total_floors","town","typology","year_built"
0,Extremadura,Suelo,,,,,,,false,38.093784,-6.2754025,,"0",0,badajoz,"9099302QC3199N0001WG",Paseo Extremadura,"[]",,monesterio-badajoz,M,
0,Extremadura,Suelo,,,,,,,false,38.082024,-6.264542,,"0",0,badajoz,"0086601QC4108N0001XB",Paseo Extremadura,"[]",,monesterio-badajoz,M,
0,Extremadura,Suelo,,,,,,,false,38.081627,-6.2647095,,"0",0,badajoz,"0086104QC3198N0001YZ",Paseo Extremadura,"[]",,monesterio-badajoz,M,
0,Extremadura,Suelo,,,,,,,false,38.08364,-6.2673726,,"0",0,badajoz,"9888906QC3198N0001RZ",Paseo Extremadura,"[]",,monesterio-badajoz,M,
432,Extremadura,Inmueble,,,,,,,false,38.09351,-6.2752748,,"0",6260,badajoz,"9099306QC3199N0001GG",Paseo Extremadura,"[{""area"": 79, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""CCE""}, {""area"": 216, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 137, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}]",,monesterio-badajoz,I,
1390,Extremadura,Inmueble,,,,,,,false,38.09411,-6.2755284,,"1",6260,badajoz,"9099301QC3199N0001HG",Paseo Extremadura,"[{""area"": 1213, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAL""}, {""area"": 20, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 157, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}]",,monesterio-badajoz,I,
0,Extremadura,Suelo,,,,,,,false,38.093945,-6.275032,,"1-D",0,badajoz,"9099310QC3199N0001QG",Paseo Extremadura,"[]",,monesterio-badajoz,M,
0,Extremadura,Suelo,,,,,,,false,38.082645,-6.2668266,,"2",0,badajoz,"9886401QC3198N0001ZZ",Paseo Extremadura,"[]",,monesterio-badajoz,M,
2830,Extremadura,Inmueble,,,,,,,false,38.093697,-6.2766542,,"2",6260,badajoz,"8998511QC3189N0001BA",Paseo Extremadura,"[{""area"": 989, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 160, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""GC3""}, {""area"": 201, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GH3""}, {""area"": 721, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""GH3""}, {""area"": 759, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""GR3""}]",,monesterio-badajoz,G,
44,Castilla La Mancha,Inmueble,,,,,,,true,38.89419,-1.9894818,1,"621-A",2006,albacete,"176090BXJ0116B0001GU",Terrenos Diseminados,"[{""area"": 44, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
343,Castilla La Mancha,Inmueble,,true,,true,true,true,true,38.96825,-1.9020216,1,"623",2006,albacete,"000600100WJ91D0001JF",Terrenos Diseminados,"[{""area"": 120, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 20, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAP""}, {""area"": 60, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""KPS""}, {""area"": 88, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""V""}, {""area"": 55, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,albacete-albacete,V,1997
197,Castilla La Mancha,Inmueble,,,,true,,,true,38.89494,-2.012743,1,"624",2328,albacete,"02900A094102050001KD",Terrenos Diseminados,"[{""area"": 63, ""floor"": ""00"", ""door"": ""007"", ""typology"": ""AAP""}, {""area"": 134, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1970
359,Extremadura,Inmueble,,,,,,,false,38.093643,-6.275441,,"3",6260,badajoz,"9099303QC3199N0001AG",Paseo Extremadura,"[{""area"": 187, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GC1""}, {""area"": 17, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""GC1""}, {""area"": 155, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""GC1""}]",,monesterio-badajoz,G,
102,Extremadura,Inmueble,,,,,,,true,38.093544,-6.276164,1,"4",6260,badajoz,"8998510QC3189N0001AA",Paseo Extremadura,"[{""area"": 102, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
340,Extremadura,Inmueble,,,,,true,,true,38.093594,-6.2753673,1,"5",6260,badajoz,"9099304QC3199N0001BG",Paseo Extremadura,"[{""area"": 22, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 35, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 127, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 93, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 34, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 29, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YPO""}]",1,monesterio-badajoz,V,1950
166,Extremadura,Inmueble,,,,,true,,true,38.09341,-6.276253,1,"6",6260,badajoz,"8998509QC3189N0001YA",Paseo Extremadura,"[{""area"": 11, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 37, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 118, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
0,Extremadura,Suelo,,,,,,,false,38.082394,-6.266262,,"7",0,badajoz,"9886406QC3198N0001BZ",Paseo Extremadura,"[]",,monesterio-badajoz,M,
123,Extremadura,Inmueble,,,,,true,,true,38.093544,-6.2753177,1,"7",6260,badajoz,"9099305QC3199N0001YG",Paseo Extremadura,"[{""area"": 55, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 34, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 34, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1999
106,Extremadura,Inmueble,,,,,true,,true,38.093346,-6.276132,1,"8",6260,badajoz,"8998508QC3189N0001BA",Paseo Extremadura,"[{""area"": 17, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 89, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1940
9133,Extremadura,Inmueble,,,,,,,false,38.095196,-6.278146,,"8",6260,badajoz,"8998513QC3189N0001GA",Paseo Extremadura,"[{""area"": 8560, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""KDP""}, {""area"": 573, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""KDP""}]",,monesterio-badajoz,K,
222,Extremadura,Esc.1 Bajo 0A,,,,,true,,true,38.09335,-6.275937,0,"10",6260,badajoz,"8998507QC3189N0001AA",Paseo Extremadura,"[{""area"": 32, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 48, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 142, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
111,Extremadura,Esc.1 1º 01,,,,,true,,true,38.09335,-6.275937,0,"10",6260,badajoz,"8998507QC3189N0002SS",Paseo Extremadura,"[{""area"": 111, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
273,Extremadura,Inmueble,,,,,,,false,38.093277,-6.2758718,,"12",6260,badajoz,"8998506QC3189N0001WA",Paseo Extremadura,"[{""area"": 273, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""IMT""}]",,monesterio-badajoz,V,
71,Extremadura,Inmueble,,,,,,,true,38.09278,-6.275415,1,"12",6260,badajoz,"9097708QC3199N0001HG",Paseo Extremadura,"[{""area"": 71, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
189,Extremadura,Inmueble,,,,,true,,true,38.09275,-6.2753716,1,"14",6260,badajoz,"9097709QC3199N0001WG",Paseo Extremadura,"[{""area"": 18, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 16, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 78, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 77, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
267,Extremadura,Inmueble,,,,,,,true,38.09285,-6.2748404,1,"15",6260,badajoz,"9297809QC3199N0001DG",Paseo Extremadura,"[{""area"": 157, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 110, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
242,Castilla La Mancha,Inmueble,,true,,,true,true,true,38.973198,-1.9024913,1,"624-A",2049,albacete,"000100200WJ91D0001QF",Terrenos Diseminados,"[{""area"": 43, ""floor"": ""00"", ""door"": ""005"", ""typology"": ""AAL""}, {""area"": 54, ""floor"": ""00"", ""door"": ""002"", ""typology"": ""KPS""}, {""area"": 89, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}, {""area"": 44, ""floor"": ""00"", ""door"": ""004"", ""typology"": ""YPO""}, {""area"": 12, ""floor"": ""00"", ""door"": ""003"", ""typology"": ""YSP""}]",1,albacete-albacete,V,1995
153,Extremadura,Inmueble,,,,,true,,true,38.092663,-6.275433,1,"16",6260,badajoz,"9097710QC3199N0001UG",Paseo Extremadura,"[{""area"": 15, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 85, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 53, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
290,Extremadura,Inmueble,,,,,true,,true,38.09278,-6.274778,1,"17",6260,badajoz,"9297810QC3199N0001KG",Paseo Extremadura,"[{""area"": 42, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 124, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 124, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
123,Extremadura,Inmueble,,,,,,,true,38.092617,-6.275408,1,"18",6260,badajoz,"9097711QC3199N0001HG",Paseo Extremadura,"[{""area"": 31, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 68, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 24, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
212,Extremadura,Inmueble,,,,,true,,true,38.092712,-6.2747235,1,"19",6260,badajoz,"9297811QC3199N0001RG",Paseo Extremadura,"[{""area"": 59, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 45, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 108, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
396,Castilla La Mancha,Inmueble,,,,true,true,true,true,38.973736,-1.9021158,1,"626",2049,albacete,"405D00100000000001RQ",Terrenos Diseminados,"[{""area"": 53, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 17, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 82, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAP""}, {""area"": 55, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""KPS""}, {""area"": 189, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1963
163,Extremadura,Inmueble,,,,,true,,true,38.09256,-6.27536,1,"20",6260,badajoz,"9097712QC3199N0001WG",Paseo Extremadura,"[{""area"": 10, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 7, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 115, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 29, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 2, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}]",1,monesterio-badajoz,V,1950
148,Extremadura,Inmueble,,,,,true,,true,38.092648,-6.2746644,1,"21",6260,badajoz,"9297812QC3199N0001DG",Paseo Extremadura,"[{""area"": 39, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 109, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
155,Extremadura,Inmueble,,,,,true,,true,38.092484,-6.275304,1,"22",6260,badajoz,"9097713QC3199N0001AG",Paseo Extremadura,"[{""area"": 38, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 117, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
158,Extremadura,Inmueble,,,,,true,,true,38.092575,-6.2746053,1,"23",6260,badajoz,"9297813QC3199N0001XG",Paseo Extremadura,"[{""area"": 51, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 107, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
40,Castilla La Mancha,Inmueble,,,,,,,false,38.97437,-1.9037422,,"627",2006,albacete,"000105400WJ91D0001SF",Terrenos Diseminados,"[{""area"": 40, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}]",,albacete-albacete,I,
114,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.092506,-6.2745442,0,"25",6260,badajoz,"9297814QC3199N0001IG",Paseo Extremadura,"[{""area"": 114, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
143,Extremadura,Esc.1 1º 01,,,,,true,,true,38.092506,-6.2745442,0,"25",6260,badajoz,"9297814QC3199N0002OH",Paseo Extremadura,"[{""area"": 44, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 99, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
198,Extremadura,Inmueble,,,,,true,,true,38.09232,-6.275141,1,"26",6260,badajoz,"9097715QC3199N0001YG",Paseo Extremadura,"[{""area"": 45, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 153, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
138,Extremadura,Inmueble,,,,,,,true,38.09198,-6.2748203,1,"40",6260,badajoz,"9097721QC3199N0001PG",Paseo Extremadura,"[{""area"": 138, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
256,Extremadura,Inmueble,,,,,true,,true,38.092445,-6.2744546,1,"27",6260,badajoz,"9297815QC3199N0001JG",Paseo Extremadura,"[{""area"": 94, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 162, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
211,Extremadura,Inmueble,,,,,true,,true,38.092445,-6.2744546,1,"27",6260,badajoz,"9297815QC3199N0002KH",Paseo Extremadura,"[{""area"": 19, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 192, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
178,Extremadura,Inmueble,,,,,,,true,38.09236,-6.274872,1,"28",6260,badajoz,"9097716QC3199N0001GG",Paseo Extremadura,"[{""area"": 92, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 86, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
282,Castilla La Mancha,Inmueble,,,,,true,,true,38.97493,-1.8998858,1,"628",2006,albacete,"405242B00000000001UQ",Terrenos Diseminados,"[{""area"": 62, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 18, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 198, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}, {""area"": 4, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}]",1,albacete-albacete,V,1950
114,Extremadura,Inmueble,,,,,,,true,38.09236,-6.274406,1,"29",6260,badajoz,"9297816QC3199N0001EG",Paseo Extremadura,"[{""area"": 114, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
157,Extremadura,Inmueble,,,,,true,,true,38.09235,-6.274294,1,"31",6260,badajoz,"9297817QC3199N0001SG",Paseo Extremadura,"[{""area"": 39, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 6, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 112, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
320,Extremadura,Inmueble,,,,true,true,,true,38.09217,-6.275108,1,"32",6260,badajoz,"9097717QC3199N0001QG",Paseo Extremadura,"[{""area"": 21, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 41, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 108, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 150, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1970
144,Extremadura,Inmueble,,,,,,,true,38.09225,-6.2742233,1,"33",6260,badajoz,"9297818QC3199N0001ZG",Paseo Extremadura,"[{""area"": 144, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
342,Castilla La Mancha,Inmueble,,,,,true,,true,38.911594,-1.9921026,1,"628-A",2328,albacete,"186072BXJ0116B0001PU",Terrenos Diseminados,"[{""area"": 171, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 171, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
202,Castilla La Mancha,Inmueble,,true,,,true,true,true,38.974503,-1.899844,1,"629",2006,albacete,"405242G00000000001YQ",Terrenos Diseminados,"[{""area"": 28, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 51, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""KPS""}, {""area"": 123, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1978
85,Extremadura,Inmueble,,,,,true,,true,38.092133,-6.274962,1,"34",6260,badajoz,"9097718QC3199N0001PG",Paseo Extremadura,"[{""area"": 5, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 80, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1940
100,Extremadura,Esc.1 Bajo 0A,,,,true,true,,true,38.09215,-6.2742095,0,"35",6260,badajoz,"9297819QC3199N0001UG",Paseo Extremadura,"[{""area"": 4, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 7, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 89, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1986
173,Extremadura,Esc.1 1º 0A,,,,true,true,,true,38.09215,-6.2742095,0,"35",6260,badajoz,"9297819QC3199N0002IH",Paseo Extremadura,"[{""area"": 17, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 25, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 114, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 17, ""floor"": ""00"", ""door"": ""0E"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1986
167,Extremadura,Inmueble,,,,,,,true,38.092094,-6.2749295,1,"36",6260,badajoz,"9097719QC3199N0001LG",Paseo Extremadura,"[{""area"": 17, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 75, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 75, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
162,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.092133,-6.274095,1,"37",6260,badajoz,"9297820QC3199N0002DH",Paseo Extremadura,"[{""area"": 18, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 6, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 138, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
130,Extremadura,Esc.2 1º 01,,,,,true,,true,38.092133,-6.274095,1,"37",6260,badajoz,"9297820QC3199N0003FJ",Paseo Extremadura,"[{""area"": 108, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 18, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 4, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
109,Extremadura,Inmueble,,,,,,,true,38.092045,-6.274879,1,"38",6260,badajoz,"9097720QC3199N0001QG",Paseo Extremadura,"[{""area"": 109, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
156,Extremadura,Inmueble,,,,,,,true,38.09207,-6.2740355,1,"39",6260,badajoz,"9297821QC3199N0001ZG",Paseo Extremadura,"[{""area"": 99, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 57, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
67,Extremadura,Inmueble,,,,,,,true,38.09203,-6.2740116,1,"41",6260,badajoz,"9297822QC3199N0001UG",Paseo Extremadura,"[{""area"": 67, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
148,Extremadura,Inmueble,,true,,,true,,true,38.09192,-6.2747645,1,"42",6260,badajoz,"9097787QC3199N0001TG",Paseo Extremadura,"[{""area"": 18, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 104, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 26, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1999
125,Extremadura,Inmueble,,,,,true,,true,38.092,-6.2739844,1,"43",6260,badajoz,"9297823QC3199N0001HG",Paseo Extremadura,"[{""area"": 12, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 51, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 62, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
396,Castilla La Mancha,Inmueble,,true,,,true,,true,38.909378,-1.9923449,1,"629-A",2006,albacete,"186073BXJ0116B0001RU",Terrenos Diseminados,"[{""area"": 137, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 61, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 198, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,albacete-albacete,V,2006
84,Castilla La Mancha,Inmueble,,,,,,,true,38.90741,-1.9963294,1,"630",2006,albacete,"186078BXJ0116B0001BU",Terrenos Diseminados,"[{""area"": 84, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1955
148,Extremadura,Inmueble,,,,,true,,true,38.091965,-6.2739635,1,"45",6260,badajoz,"9297824QC3199N0001WG",Paseo Extremadura,"[{""area"": 13, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 81, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 54, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
122,Extremadura,Inmueble,,,,,true,,true,38.091953,-6.274584,1,"46",6260,badajoz,"9097724QC3199N0001FG",Paseo Extremadura,"[{""area"": 50, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 63, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 1, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}, {""area"": 8, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""YSP""}]",1,monesterio-badajoz,V,1960
